threshold,net_benefit,tp,fp,N,variant,model
0.67,0.40350877192982454,23,0,57,FULL,HGB
0.68,0.40350877192982454,23,0,57,FULL,HGB
0.6900000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.7000000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.7100000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.72,0.40350877192982454,23,0,57,FULL,HGB
0.73,0.40350877192982454,23,0,57,FULL,HGB
0.74,0.40350877192982454,23,0,57,FULL,HGB
0.75,0.40350877192982454,23,0,57,FULL,HGB
0.76,0.40350877192982454,23,0,57,FULL,HGB
0.77,0.40350877192982454,23,0,57,FULL,HGB
0.78,0.40350877192982454,23,0,57,FULL,HGB
0.79,0.40350877192982454,23,0,57,FULL,HGB
0.8,0.40350877192982454,23,0,57,FULL,HGB
0.81,0.40350877192982454,23,0,57,FULL,HGB
0.8200000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.8300000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.8400000000000001,0.40350877192982454,23,0,57,FULL,HGB
0.85,0.40350877192982454,23,0,57,FULL,HGB
0.86,0.40350877192982454,23,0,57,FULL,HGB
0.87,0.40350877192982454,23,0,57,FULL,HGB
0.88,0.3684210526315789,21,0,57,FULL,HGB
0.89,0.3508771929824561,20,0,57,FULL,HGB
0.9,0.3508771929824561,20,0,57,FULL,HGB
0.91,0.3508771929824561,20,0,57,FULL,HGB
0.92,0.3508771929824561,20,0,57,FULL,HGB
0.93,0.2807017543859649,16,0,57,FULL,HGB
0.9400000000000001,0.2807017543859649,16,0,57,FULL,HGB
0.9500000000000001,0.24561403508771928,14,0,57,FULL,HGB
0.9600000000000001,0.19298245614035087,11,0,57,FULL,HGB
0.97,0.07017543859649122,4,0,57,FULL,HGB
0.98,0.0,0,0,57,FULL,HGB
0.99,0.0,0,0,57,FULL,HGB
0.01,0.416267942583732,24,27,57,FULL,LinearSVM
0.02,0.4124597207303974,24,24,57,FULL,LinearSVM
0.03,0.4085729788388497,24,23,57,FULL,LinearSVM
0.04,0.40423976608187134,24,23,57,FULL,LinearSVM
0.05,0.40166204986149584,24,21,57,FULL,LinearSVM
0.060000000000000005,0.39753639417693165,24,21,57,FULL,LinearSVM
0.06999999999999999,0.3946425202791926,24,20,57,FULL,LinearSVM
0.08,0.3905415713196033,24,20,57,FULL,LinearSVM
0.09,0.3863504916136495,24,20,57,FULL,LinearSVM
0.09999999999999999,0.3840155945419103,24,19,57,FULL,LinearSVM
0.11,0.3841908141139365,24,17,57,FULL,LinearSVM
0.12,0.3827751196172249,24,16,57,FULL,LinearSVM
0.13,0.38173018753781,24,15,57,FULL,LinearSVM
0.14,0.38106895144838837,24,14,57,FULL,LinearSVM
0.15000000000000002,0.36016511867905054,23,14,57,FULL,LinearSVM
0.16,0.36006683375104426,23,13,57,FULL,LinearSVM
0.17,0.3392517438173747,22,13,57,FULL,LinearSVM
0.18000000000000002,0.3359007274283269,22,13,57,FULL,LinearSVM
0.19,0.336582196231319,22,12,57,FULL,LinearSVM
0.2,0.3333333333333333,22,12,57,FULL,LinearSVM
0.21000000000000002,0.3300022207417277,22,12,57,FULL,LinearSVM
0.22,0.3265856950067476,22,12,57,FULL,LinearSVM
0.23,0.3230804283435862,22,12,57,FULL,LinearSVM
0.24000000000000002,0.3250230840258541,22,11,57,FULL,LinearSVM
0.25,0.32748538011695905,22,10,57,FULL,LinearSVM
0.26,0.3243243243243243,22,10,57,FULL,LinearSVM
0.27,0.3210766642633982,22,10,57,FULL,LinearSVM
0.28,0.3245614035087719,22,9,57,FULL,LinearSVM
0.29000000000000004,0.3214726958240672,22,9,57,FULL,LinearSVM
0.3,0.3182957393483709,22,9,57,FULL,LinearSVM
0.31,0.3150266971777269,22,9,57,FULL,LinearSVM
0.32,0.31166150670794635,22,9,57,FULL,LinearSVM
0.33,0.31683686829012825,22,8,57,FULL,LinearSVM
0.34,0.3136629452418926,22,8,57,FULL,LinearSVM
0.35000000000000003,0.31039136302294196,22,8,57,FULL,LinearSVM
0.36000000000000004,0.3070175438596491,22,8,57,FULL,LinearSVM
0.37,0.303536619326093,22,8,57,FULL,LinearSVM
0.38,0.31069609507640067,22,7,57,FULL,LinearSVM
0.39,0.3074489502444636,22,7,57,FULL,LinearSVM
0.4,0.3157894736842105,22,6,57,FULL,LinearSVM
0.41000000000000003,0.3128159381504609,22,6,57,FULL,LinearSVM
0.42000000000000004,0.3097398669086509,22,6,57,FULL,LinearSVM
0.43,0.3065558633425669,22,6,57,FULL,LinearSVM
0.44,0.3170426065162907,22,5,57,FULL,LinearSVM
0.45,0.3141945773524721,22,5,57,FULL,LinearSVM
0.46,0.32618583495776476,22,4,57,FULL,LinearSVM
0.47000000000000003,0.32373386295928497,22,4,57,FULL,LinearSVM
0.48000000000000004,0.32118758434547906,22,4,57,FULL,LinearSVM
0.49,0.31854145166838665,22,4,57,FULL,LinearSVM
0.5,0.3157894736842105,22,4,57,FULL,LinearSVM
0.51,0.27783745076978156,20,4,57,FULL,LinearSVM
0.52,0.27485380116959063,20,4,57,FULL,LinearSVM
0.53,0.2717431877566256,20,4,57,FULL,LinearSVM
0.54,0.2684973302822273,20,4,57,FULL,LinearSVM
0.55,0.2651072124756335,20,4,57,FULL,LinearSVM
0.56,0.26156299840510366,20,4,57,FULL,LinearSVM
0.5700000000000001,0.2578539371685026,20,4,57,FULL,LinearSVM
0.5800000000000001,0.27819548872180444,20,3,57,FULL,LinearSVM
0.59,0.30038510911424904,20,2,57,FULL,LinearSVM
0.6,0.2982456140350877,20,2,57,FULL,LinearSVM
0.61,0.2959964012595591,20,2,57,FULL,LinearSVM
0.62,0.2936288088642659,20,2,57,FULL,LinearSVM
0.63,0.27358937885253676,19,2,57,FULL,LinearSVM
0.64,0.30214424951267055,19,1,57,FULL,LinearSVM
0.65,0.3007518796992481,19,1,57,FULL,LinearSVM
0.66,0.29927760577915374,19,1,57,FULL,LinearSVM
0.67,0.2977139819245082,19,1,57,FULL,LinearSVM
0.68,0.3333333333333333,19,0,57,FULL,LinearSVM
0.6900000000000001,0.3333333333333333,19,0,57,FULL,LinearSVM
0.7000000000000001,0.3157894736842105,18,0,57,FULL,LinearSVM
0.7100000000000001,0.2807017543859649,16,0,57,FULL,LinearSVM
0.72,0.2807017543859649,16,0,57,FULL,LinearSVM
0.73,0.2631578947368421,15,0,57,FULL,LinearSVM
0.74,0.22807017543859648,13,0,57,FULL,LinearSVM
0.75,0.22807017543859648,13,0,57,FULL,LinearSVM
0.76,0.22807017543859648,13,0,57,FULL,LinearSVM
0.77,0.22807017543859648,13,0,57,FULL,LinearSVM
0.78,0.19298245614035087,11,0,57,FULL,LinearSVM
0.79,0.19298245614035087,11,0,57,FULL,LinearSVM
0.8,0.19298245614035087,11,0,57,FULL,LinearSVM
0.81,0.17543859649122806,10,0,57,FULL,LinearSVM
0.8200000000000001,0.17543859649122806,10,0,57,FULL,LinearSVM
0.8300000000000001,0.17543859649122806,10,0,57,FULL,LinearSVM
0.8400000000000001,0.15789473684210525,9,0,57,FULL,LinearSVM
0.85,0.15789473684210525,9,0,57,FULL,LinearSVM
0.86,0.14035087719298245,8,0,57,FULL,LinearSVM
0.87,0.14035087719298245,8,0,57,FULL,LinearSVM
0.88,0.10526315789473684,6,0,57,FULL,LinearSVM
0.89,0.07017543859649122,4,0,57,FULL,LinearSVM
0.9,0.05263157894736842,3,0,57,FULL,LinearSVM
0.91,0.05263157894736842,3,0,57,FULL,LinearSVM
0.92,0.05263157894736842,3,0,57,FULL,LinearSVM
0.93,0.05263157894736842,3,0,57,FULL,LinearSVM
0.9400000000000001,0.03508771929824561,2,0,57,FULL,LinearSVM
0.9500000000000001,0.017543859649122806,1,0,57,FULL,LinearSVM
0.9600000000000001,0.017543859649122806,1,0,57,FULL,LinearSVM
0.97,0.017543859649122806,1,0,57,FULL,LinearSVM
0.98,0.017543859649122806,1,0,57,FULL,LinearSVM
0.99,0.017543859649122806,1,0,57,FULL,LinearSVM
0.01,0.4339890129363813,25,26,57,FULL,LogReg
0.02,0.4303616183315431,25,23,57,FULL,LogReg
0.03,0.4261168384879725,25,23,57,FULL,LogReg
0.04,0.4225146198830409,25,22,57,FULL,LogReg
0.05,0.4182825484764543,25,22,57,FULL,LogReg
0.060000000000000005,0.41396043299738705,25,22,57,FULL,LogReg
0.06999999999999999,0.4095453687983399,25,22,57,FULL,LogReg
0.08,0.40503432494279173,25,22,57,FULL,LogReg
0.09,0.4004241372662425,25,22,57,FULL,LogReg
0.09999999999999999,0.39766081871345027,25,21,57,FULL,LogReg
0.11,0.39306130494776265,25,21,57,FULL,LogReg
0.12,0.3883572567783094,25,21,57,FULL,LogReg
0.13,0.3835450695704779,25,21,57,FULL,LogReg
0.14,0.3786209710322317,25,21,57,FULL,LogReg
0.15000000000000002,0.3766769865841073,25,20,57,FULL,LogReg
0.16,0.3717627401837928,25,20,57,FULL,LogReg
0.17,0.3667300782075671,25,20,57,FULL,LogReg
0.18000000000000002,0.3615746683782627,25,20,57,FULL,LogReg
0.19,0.35629196447909894,25,20,57,FULL,LogReg
0.2,0.3508771929824561,25,20,57,FULL,LogReg
0.21000000000000002,0.34532533866311343,25,20,57,FULL,LogReg
0.22,0.3396311291048133,25,20,57,FULL,LogReg
0.23,0.3337890179995443,25,20,57,FULL,LogReg
0.24000000000000002,0.33887349953831947,25,18,57,FULL,LogReg
0.25,0.3333333333333333,25,18,57,FULL,LogReg
0.26,0.3338074917022285,25,17,57,FULL,LogReg
0.27,0.3347752944003845,25,16,57,FULL,LogReg
0.28,0.32943469785575047,25,16,57,FULL,LogReg
0.29000000000000004,0.32394366197183094,25,16,57,FULL,LogReg
0.3,0.3182957393483709,25,16,57,FULL,LogReg
0.31,0.3203661327231121,25,15,57,FULL,LogReg
0.32,0.31475748194014447,25,15,57,FULL,LogReg
0.33,0.3089814087457449,25,15,57,FULL,LogReg
0.34,0.31206804891015416,25,14,57,FULL,LogReg
0.35000000000000003,0.3063427800269905,25,14,57,FULL,LogReg
0.36000000000000004,0.32017543859649117,25,12,57,FULL,LogReg
0.37,0.3355611250348092,25,10,57,FULL,LogReg
0.38,0.33106960950764003,25,10,57,FULL,LogReg
0.39,0.3264308311763014,25,10,57,FULL,LogReg
0.4,0.3216374269005848,25,10,57,FULL,LogReg
0.41000000000000003,0.3166815343443354,25,10,57,FULL,LogReg
0.42000000000000004,0.32425892316999394,25,9,57,FULL,LogReg
0.43,0.3327177593105571,25,8,57,FULL,LogReg
0.44,0.3283208020050125,25,8,57,FULL,LogReg
0.45,0.3237639553429027,25,8,57,FULL,LogReg
0.46,0.3190383365821962,25,8,57,FULL,LogReg
0.47000000000000003,0.3141343925852367,25,8,57,FULL,LogReg
0.48000000000000004,0.3090418353576248,25,8,57,FULL,LogReg
0.49,0.32060543515651874,25,7,57,FULL,LogReg
0.5,0.3157894736842105,25,7,57,FULL,LogReg
0.51,0.3107769423558897,25,7,57,FULL,LogReg
0.52,0.3055555555555555,25,7,57,FULL,LogReg
0.53,0.3001119820828667,25,7,57,FULL,LogReg
0.54,0.29443173150266966,25,7,57,FULL,LogReg
0.55,0.2884990253411306,25,7,57,FULL,LogReg
0.56,0.28229665071770327,25,7,57,FULL,LogReg
0.5700000000000001,0.3802529579763362,23,1,57,FULL,LogReg
0.5800000000000001,0.40350877192982454,23,0,57,FULL,LogReg
0.59,0.40350877192982454,23,0,57,FULL,LogReg
0.6,0.40350877192982454,23,0,57,FULL,LogReg
0.61,0.40350877192982454,23,0,57,FULL,LogReg
0.62,0.40350877192982454,23,0,57,FULL,LogReg
0.63,0.40350877192982454,23,0,57,FULL,LogReg
0.64,0.40350877192982454,23,0,57,FULL,LogReg
0.65,0.40350877192982454,23,0,57,FULL,LogReg
0.66,0.40350877192982454,23,0,57,FULL,LogReg
0.67,0.40350877192982454,23,0,57,FULL,LogReg
0.68,0.3684210526315789,21,0,57,FULL,LogReg
0.6900000000000001,0.3333333333333333,19,0,57,FULL,LogReg
0.7000000000000001,0.3333333333333333,19,0,57,FULL,LogReg
0.7100000000000001,0.2982456140350877,17,0,57,FULL,LogReg
0.72,0.22807017543859648,13,0,57,FULL,LogReg
0.73,0.17543859649122806,10,0,57,FULL,LogReg
0.74,0.17543859649122806,10,0,57,FULL,LogReg
0.75,0.17543859649122806,10,0,57,FULL,LogReg
0.76,0.17543859649122806,10,0,57,FULL,LogReg
0.77,0.17543859649122806,10,0,57,FULL,LogReg
0.78,0.17543859649122806,10,0,57,FULL,LogReg
0.79,0.17543859649122806,10,0,57,FULL,LogReg
0.8,0.17543859649122806,10,0,57,FULL,LogReg
0.81,0.17543859649122806,10,0,57,FULL,LogReg
0.8200000000000001,0.17543859649122806,10,0,57,FULL,LogReg
0.8300000000000001,0.17543859649122806,10,0,57,FULL,LogReg
0.8400000000000001,0.17543859649122806,10,0,57,FULL,LogReg
0.85,0.17543859649122806,10,0,57,FULL,LogReg
0.86,0.17543859649122806,10,0,57,FULL,LogReg
0.87,0.17543859649122806,10,0,57,FULL,LogReg
0.88,0.17543859649122806,10,0,57,FULL,LogReg
0.89,0.17543859649122806,10,0,57,FULL,LogReg
0.9,0.17543859649122806,10,0,57,FULL,LogReg
0.91,0.17543859649122806,10,0,57,FULL,LogReg
0.92,0.17543859649122806,10,0,57,FULL,LogReg
0.93,0.17543859649122806,10,0,57,FULL,LogReg
0.9400000000000001,0.14035087719298245,8,0,57,FULL,LogReg
0.9500000000000001,0.10526315789473684,6,0,57,FULL,LogReg
0.9600000000000001,0.10526315789473684,6,0,57,FULL,LogReg
0.97,0.10526315789473684,6,0,57,FULL,LogReg
0.98,0.07017543859649122,4,0,57,FULL,LogReg
0.99,0.0,0,0,57,FULL,LogReg
0.01,0.4331029594187489,25,31,57,FULL,RF
0.02,0.4274973147153598,25,31,57,FULL,RF
0.03,0.4217760897088081,25,31,57,FULL,RF
0.04,0.4159356725146199,25,31,57,FULL,RF
0.05,0.4108956602031394,25,30,57,FULL,RF
0.060000000000000005,0.40612168719671515,25,29,57,FULL,RF
0.06999999999999999,0.4029428409734012,25,27,57,FULL,RF
0.08,0.39893211289092295,25,26,57,FULL,RF
0.09,0.39521881627144784,25,25,57,FULL,RF
0.09999999999999999,0.391812865497076,25,24,57,FULL,RF
0.11,0.38655627833629014,25,24,57,FULL,RF
0.12,0.3811802232854864,25,24,57,FULL,RF
0.13,0.38092357330106874,25,22,57,FULL,RF
0.14,0.3757649938800489,25,22,57,FULL,RF
0.15000000000000002,0.3766769865841073,25,20,57,FULL,RF
0.16,0.3717627401837928,25,20,57,FULL,RF
0.17,0.3703233988585922,25,19,57,FULL,RF
0.18000000000000002,0.36927685066324345,25,18,57,FULL,RF
0.19,0.3645224171539961,25,18,57,FULL,RF
0.2,0.35964912280701755,25,18,57,FULL,RF
0.21000000000000002,0.3639795691761048,25,16,57,FULL,RF
0.22,0.3643724696356275,25,15,57,FULL,RF
0.23,0.35999088630667575,25,15,57,FULL,RF
0.24000000000000002,0.35549399815327787,25,15,57,FULL,RF
0.25,0.3567251461988304,25,14,57,FULL,RF
0.26,0.3584637268847795,25,13,57,FULL,RF
0.27,0.35424176880557556,25,13,57,FULL,RF
0.28,0.37037037037037035,25,10,57,FULL,RF
0.29000000000000004,0.36693847294292065,25,10,57,FULL,RF
0.3,0.3634085213032581,25,10,57,FULL,RF
0.31,0.36765827612509533,25,9,57,FULL,RF
0.32,0.3808049535603715,25,7,57,FULL,RF
0.33,0.37810945273631835,25,7,57,FULL,RF
0.34,0.37533227006911213,25,7,57,FULL,RF
0.35000000000000003,0.3819163292847503,25,6,57,FULL,RF
0.36000000000000004,0.3991228070175438,25,4,57,FULL,RF
0.37,0.4076858813700919,25,3,57,FULL,RF
0.38,0.4063384267119411,25,3,57,FULL,RF
0.39,0.4161633592177164,25,2,57,FULL,RF
0.4,0.4152046783625731,25,2,57,FULL,RF
0.41000000000000003,0.4142134998513232,25,2,57,FULL,RF
0.42000000000000004,0.41318814277071986,25,2,57,FULL,RF
0.43,0.42536164973838103,25,1,57,FULL,RF
0.44,0.424812030075188,25,1,57,FULL,RF
0.45,0.4066985645933014,24,1,57,FULL,RF
0.46,0.4061078622482131,24,1,57,FULL,RF
0.47000000000000003,0.4054948692485932,24,1,57,FULL,RF
0.48000000000000004,0.42105263157894735,24,0,57,FULL,RF
0.49,0.42105263157894735,24,0,57,FULL,RF
0.5,0.42105263157894735,24,0,57,FULL,RF
0.51,0.42105263157894735,24,0,57,FULL,RF
0.52,0.40350877192982454,23,0,57,FULL,RF
0.53,0.40350877192982454,23,0,57,FULL,RF
0.54,0.40350877192982454,23,0,57,FULL,RF
0.55,0.40350877192982454,23,0,57,FULL,RF
0.56,0.3684210526315789,21,0,57,FULL,RF
0.5700000000000001,0.3684210526315789,21,0,57,FULL,RF
0.5800000000000001,0.3333333333333333,19,0,57,FULL,RF
0.59,0.3157894736842105,18,0,57,FULL,RF
0.6,0.3157894736842105,18,0,57,FULL,RF
0.61,0.2982456140350877,17,0,57,FULL,RF
0.62,0.2807017543859649,16,0,57,FULL,RF
0.63,0.2807017543859649,16,0,57,FULL,RF
0.64,0.2807017543859649,16,0,57,FULL,RF
0.65,0.2807017543859649,16,0,57,FULL,RF
0.66,0.2807017543859649,16,0,57,FULL,RF
0.67,0.2807017543859649,16,0,57,FULL,RF
0.68,0.2631578947368421,15,0,57,FULL,RF
0.6900000000000001,0.24561403508771928,14,0,57,FULL,RF
0.7000000000000001,0.22807017543859648,13,0,57,FULL,RF
0.7100000000000001,0.21052631578947367,12,0,57,FULL,RF
0.72,0.21052631578947367,12,0,57,FULL,RF
0.73,0.21052631578947367,12,0,57,FULL,RF
0.74,0.19298245614035087,11,0,57,FULL,RF
0.75,0.19298245614035087,11,0,57,FULL,RF
0.76,0.19298245614035087,11,0,57,FULL,RF
0.77,0.17543859649122806,10,0,57,FULL,RF
0.78,0.17543859649122806,10,0,57,FULL,RF
0.79,0.17543859649122806,10,0,57,FULL,RF
0.8,0.15789473684210525,9,0,57,FULL,RF
0.81,0.15789473684210525,9,0,57,FULL,RF
0.8200000000000001,0.15789473684210525,9,0,57,FULL,RF
0.8300000000000001,0.15789473684210525,9,0,57,FULL,RF
0.8400000000000001,0.14035087719298245,8,0,57,FULL,RF
0.85,0.14035087719298245,8,0,57,FULL,RF
0.86,0.14035087719298245,8,0,57,FULL,RF
0.87,0.12280701754385964,7,0,57,FULL,RF
0.88,0.12280701754385964,7,0,57,FULL,RF
0.89,0.10526315789473684,6,0,57,FULL,RF
0.9,0.08771929824561403,5,0,57,FULL,RF
0.91,0.07017543859649122,4,0,57,FULL,RF
0.92,0.07017543859649122,4,0,57,FULL,RF
0.93,0.07017543859649122,4,0,57,FULL,RF
0.9400000000000001,0.017543859649122806,1,0,57,FULL,RF
0.9500000000000001,0.0,0,0,57,FULL,RF
0.9600000000000001,0.0,0,0,57,FULL,RF
0.97,0.0,0,0,57,FULL,RF
0.98,0.0,0,0,57,FULL,RF
0.99,0.0,0,0,57,FULL,RF
